x_m,y_m,z_m
2.954644148485360278e-01,-3.879584331419309029e-01,-1.215187199964353620e-02
1.593340586182146607e-02,9.860020208893773008e-02,1.346053452546576712e-01
2.487091492081286714e-01,8.017580215692793333e-03,4.657799675848062204e-01
-2.463554109204212084e-01,-3.998615838125648692e-01,7.315128235640654120e-02
-1.214550739479243052e-01,-1.994291784044408683e-02,-2.671080127025762807e-01
1.067622625490785987e-01,-1.703764766490631008e-02,4.046190534171330566e-01
-2.516645939294488987e-01,-7.001719395504749088e-02,3.056937254893796752e-01
-2.079901122977727557e-01,-4.014268906343776422e-01,3.214895978295465029e-01
-1.564271536727207534e-01,2.136916544068822588e-01,-2.594437693949711021e-01
2.808951982763404076e-01,-7.634770106242794174e-02,4.974486426473858081e-01
2.726397043224735445e-02,-2.448644442698423920e-02,8.473217033628374639e-02
-1.858820614078422057e-02,7.747355719505574778e-02,-3.105854879278284741e-01
-2.961715005011201704e-02,2.346808213604713034e-01,2.047105495107197359e-01
-9.266355839776847791e-02,-2.829379224485744637e-01,1.035078282458147259e-01
4.845569469646143074e-02,-7.124671269220976544e-02,6.089797567715451443e-01
-1.068776025181584211e-01,1.614347445362569466e-01,3.788167730086705598e-01
1.000273774643635899e-01,1.178706775843762766e-01,-1.641242369596602468e-01
-7.827894080632057106e-02,-8.936318700132543646e-02,1.596663417013489961e-01
3.298114002158262226e-01,1.433774449018457853e-01,-1.028267501489858390e-02
-1.774610916101688474e-01,-2.948634354827403548e-01,1.236355798919292204e-01
-1.283880712190843543e-01,4.818660364138620533e-01,1.009947961582828568e-01
-5.184886941771028879e-02,2.088028195115425867e-01,3.566822512212329266e-01
2.274964508823933973e-01,-1.518729592219673075e-01,1.171402418069301399e-01
2.491140930483216887e-01,2.283109273587405341e-01,-2.559572995817175345e-01
-1.868639461694416859e-01,-1.696370523214708048e-01,-2.071294549709819244e-01
3.502598320020738343e-01,-4.573959284395947428e-02,1.925663217216719292e-01
-1.676754796992319385e-01,-3.123171718085929194e-01,2.969840007131548942e-01
2.868440426243913377e-01,2.297248077244261888e-01,-9.625203038771591724e-02
3.339128729925890382e-01,-1.502762015296518761e-03,8.304893725319360820e-03
9.393386299427254615e-02,3.524908043261611446e-01,4.573278185881306523e-01
2.544229670986950520e-01,1.533297008249513704e-01,-2.880426816034393767e-01
-1.877959121078798532e-01,-4.638111636634475454e-01,5.341896451429720138e-02
-1.873053899615207962e-01,2.218188327969423668e-01,2.875537189030420437e-01
2.945906010227637428e-01,-1.029446643328939814e-01,-2.056690434559607095e-01
-4.350537264468405663e-02,6.334205397155698303e-02,1.507544016405472087e-01
-1.441424375715359418e-01,-3.135605305999761283e-02,1.289701524722798587e-01
4.893601311831370648e-02,-9.516094052528989086e-03,1.276878156236170847e-01
1.281979902620956624e-01,1.860005738913726170e-01,5.692202218466569930e-01
3.584572724500875718e-01,2.200449026891349302e-01,-2.312770906414235092e-02
8.491946720543794291e-02,-8.913367860875621995e-02,1.356935446483806262e-01
2.200024661042848939e-01,1.146301385267526618e-01,3.216784000742801131e-01
2.402719493129358286e-01,-1.453609110531717818e-01,3.164269708757595501e-01
-2.444163068505759706e-01,1.269133774936746228e-01,4.005807457403463140e-02
1.267427990079787736e-01,4.980320521208947415e-02,-3.093730587066664817e-02
-1.731075605709405107e-01,1.279405853481052069e-01,3.648331392735369993e-01
-1.178103656172167502e-01,2.073243427586599352e-01,-3.262206814043183689e-01
-3.818549189400069488e-02,-8.921659842263017504e-02,1.013790699233078629e-01
-3.712184757556556969e-01,-8.271252560339606430e-02,2.421932007326778324e-02
-1.767914110983592468e-01,-1.891764981777448451e-01,-3.601230990421031702e-02
-3.020405516487199848e-02,-3.982964824372767221e-02,-3.817437063701463185e-01
-4.538252360835776100e-02,-4.120824531517983669e-01,3.585806098799694808e-01
-1.480527814994458263e-02,-1.271564039824303327e-01,3.209571088112217474e-01
1.196808589338731743e-01,1.069102831240062446e-01,-2.636211475051173370e-01
1.585792237637297930e-01,-1.967244037274006874e-01,7.153479931109038570e-02
4.627106176496000728e-02,-2.457810272212965219e-02,1.258544375874547094e-01
-3.076896211541867987e-01,-8.220322485905801058e-02,2.735597112265449327e-01
-2.003387914073874176e-01,-1.586323394276813459e-01,-4.101345111764389401e-02
-2.689667448038626785e-01,1.025792861136998746e-01,-6.504152297845838815e-02
-2.133843516798841489e-01,5.833562839988636756e-02,1.471374556417615054e-01
3.289210909682107609e-01,-1.990525802589215021e-01,3.150204133325271716e-01
4.917395802950454142e-02,1.493991794518572946e-01,3.407859368736598782e-02
1.721059411005838036e-01,-2.555572530541314613e-01,-1.338191305229454453e-01
1.347631429223744015e-01,1.280889571727341913e-01,4.141104266663241384e-01
4.330376155343103328e-02,-7.679563656684573747e-02,1.930103976820762152e-02
4.639961007358391759e-02,3.762452563622435964e-01,4.320119005411657276e-01
-2.233167027107387237e-01,-4.333379957473982858e-01,2.422414077888669082e-01
-2.793098100525363003e-01,-1.171170898196227106e-01,1.573194944353519531e-01
2.329971720128621304e-01,1.820020180559871747e-01,3.877352471048760019e-01
-3.490635097035584174e-03,5.793876058361487752e-02,2.878808899323974657e-01
3.627455830444007989e-01,-2.693886084502263856e-01,3.443240888550793133e-01
5.562124539944296453e-02,2.793022299292698407e-01,1.358746892423807195e-01
1.415305060459222386e-02,-1.118476425587028034e-01,1.642207915282295483e-01
-4.547673648506905253e-01,3.779069248927403868e-02,-9.580332435483659981e-02
3.636420624917360150e-02,2.404880847521679299e-01,7.813206754161169942e-02
-3.638880951321419310e-01,7.203909752744873385e-02,4.421225362404574422e-01
2.872580153377912726e-01,6.864998966463915775e-02,4.949223163052284269e-01
-3.592209637339970896e-01,7.694919344848065446e-02,2.902540408565923435e-01
-4.126748878981635338e-01,-2.896124865628234291e-02,-1.425506114360024501e-01
6.245632301654129026e-02,4.636023130264790293e-01,1.605357667678422029e-01
3.432027881289658744e-01,1.443601065718872201e-01,4.261373148284895024e-02
2.223347728868359519e-01,-4.403376449079772770e-01,1.961641788787979179e-01
-4.137590511751921829e-01,2.591298931876827583e-01,1.946425915203856272e-01
-5.340609362543044525e-02,-1.073730812868539525e-01,3.378364273216937635e-02
4.718637461785631371e-01,1.758549343602233417e-01,1.451647213276863191e-01
1.972507767187912653e-01,1.377292844236646663e-01,5.288690669844918757e-01
9.730000570113471470e-02,1.783566179965062060e-01,3.647109772060276311e-01
-3.982593701224557831e-02,-4.166007249775970922e-01,-1.607157990325024793e-02
-1.212702120528556804e-01,1.362838608755493341e-01,-1.628523489832153504e-01
2.702000762852414528e-01,7.344223636230887142e-02,2.615981239354596144e-01
7.077482402076146206e-02,-9.933391516286528902e-03,6.157720221051763421e-01
1.957231110333755852e-01,4.057011296610214812e-02,3.563805121861876590e-01
2.218161423429658718e-01,3.502128436269761891e-01,3.453955861653101866e-01
2.610984705091866642e-01,2.199532814392128888e-01,-2.418672424411119071e-01
-2.060485157162693370e-01,-4.032364984210550229e-01,-8.442419116067431673e-02
8.921516057133618838e-02,1.274299398229970792e-01,1.579986594109259734e-01
-6.844843794745264498e-02,-2.361412050361397785e-01,-1.667656702193507923e-01
4.963623791387531958e-01,-3.138493539102803209e-02,6.742020787866143117e-02
8.008801495182454877e-02,-4.341043250683268573e-02,1.163842792476924570e-01
-4.281904004630276983e-01,-1.815588138819872466e-01,2.454822829726900635e-01
6.161772489516608928e-03,2.450884843112314734e-02,1.880622723846893940e-01
5.776967757969395795e-02,1.751587066743248711e-02,8.168914662384245406e-02
2.098777302912867015e-01,1.130128451484567337e-01,3.139865014825142520e-02
1.407457443191083291e-02,2.514375247068422747e-01,5.115441265706437424e-01
-2.155813052405189389e-02,-9.277384750371073241e-02,5.048693595503010723e-02
1.699779846421458074e-01,1.216876525524887565e-01,4.647502501139632453e-02
2.407620572512086388e-01,-2.168315740414187009e-01,-9.870275131639746902e-02
9.409127239108582008e-02,1.900765311548347491e-01,-2.358631950494280427e-01
1.943037510636138054e-01,-7.256083853139112805e-02,5.146456744132078542e-01
-4.515176953306277580e-02,9.594238347399417985e-03,1.358831684026988729e-01
-5.877516959765180515e-02,1.229148865891360465e-01,1.129413051109151994e-01
-4.722165984294823260e-01,-1.533114837678608011e-01,5.991728039903654324e-02
2.177372835270391105e-01,-2.480366309407405212e-01,-1.081223755765829131e-01
3.596222666359181752e-01,-2.221090449928864174e-01,8.846407898985353402e-02
-6.010862932239527390e-04,4.230086201734881493e-03,1.919222783001980348e-01
1.278587696923086103e-01,1.677055527702346616e-01,3.485484875011394257e-01
2.878482211899691112e-01,1.063339056325802584e-01,-2.888642222985945106e-03
3.003581912976641677e-01,-9.807936973895394622e-03,-8.641980510948735206e-03
-2.754527037349802088e-02,1.030115280643743719e-01,4.513744334360535876e-02
1.757828630597251529e-01,-1.737058951058355338e-01,8.703065352699088097e-02
-5.058652848479520264e-02,-6.113376440460088768e-02,2.017737998286858181e-01
-1.085162943032509097e-01,-2.235849441235389645e-01,1.090336248624094312e-02
2.158790578860054488e-01,-1.666125148808103029e-01,-3.064272336554950682e-01
2.090146132484159980e-01,-2.384397302047586986e-01,-2.701391877066925962e-01
1.580677455607694959e-01,-2.283089832154284460e-01,4.907356974757195456e-01
-2.058037533149165155e-01,3.233020975387221330e-02,4.711657001235364239e-01
-1.636030274328355572e-01,-1.384313701227737198e-02,7.160843096800842411e-02
2.371635928083829642e-02,3.087099728348620120e-01,-2.762300407874950792e-01
3.833114405344671335e-03,4.347724603458454351e-01,-1.218262302570325001e-01
7.049885949300760402e-02,-9.789197592998577502e-02,2.130647906861219132e-01
-5.612339915265746743e-02,-2.261823685796301650e-02,6.194881879552026627e-01
8.673763881117832475e-02,1.950300332258644159e-02,7.868831052984177898e-02
-1.430120771693194348e-01,2.349254702265622941e-01,5.159949451002774357e-01
2.169956105552151016e-03,5.070204535019814940e-02,5.391734046130514102e-01
3.996491689142123160e-02,1.831630034425273945e-01,-2.732828360310864957e-01
1.537313661829984857e-01,1.374678342272925846e-01,2.839062658713782938e-01
4.531726663697356883e-01,5.942899058557591513e-02,-2.347306058143889054e-02
-3.528077534906847723e-01,-3.452145680684939877e-01,1.432436391667565312e-01
5.157835863481648880e-02,-2.945987077724626091e-01,5.133318025713207167e-01
-2.968330466251438149e-01,1.187221907052619374e-01,4.343470725161882595e-01
-2.774556467454707964e-01,1.717097112822907889e-01,-1.193697355886906702e-01
-3.628830259945943770e-01,1.455605721121973894e-01,4.197408802860185806e-01
-2.553928677950032533e-01,1.068601417617554838e-01,1.944346973264127754e-01
1.812937029150271662e-01,-1.433786306716270664e-01,5.604409449383451758e-01
4.546573163633055858e-01,4.669124643391018431e-02,-9.607824025908186238e-02
-3.054999384195801748e-01,-3.265119361526666042e-01,1.468044456846420709e-01
7.011314048586715642e-04,-2.161228527382978992e-01,-1.247692173843718833e-01
1.153376227918840868e-01,-1.660027678400352313e-01,-3.006811934283126764e-01
-2.305388461533975503e-02,-1.989466989531508620e-02,-3.809504899755308260e-01
-1.421877694631968336e-01,-2.193238761497252609e-01,-2.732043710313806772e-01
-7.808922209338042819e-02,-1.784267906968971251e-03,4.277616452284910276e-02
-3.966218153243916689e-01,2.157523187330489534e-01,1.756823203329001548e-01
1.810715508264203744e-01,-9.231154653416896727e-02,4.658394234469263040e-01
3.126699334156486931e-01,-4.156365076291494015e-02,-9.076148763016164689e-02
5.308753224631011965e-03,-1.460363611600000791e-02,7.129332436777396920e-02
-2.014591630541152367e-01,6.225592129584189838e-02,1.579245428760910896e-01
8.841583383747284031e-02,-7.645188044551531892e-02,2.436499556669857458e-01
-4.234826364561268264e-01,-5.619578465433403697e-02,3.793343095578502466e-01
2.847442892206595300e-01,-7.641668694289187325e-02,4.821454579950764652e-01
-5.353955703644593805e-02,-2.492583248265101414e-01,-8.938969776089672470e-02
-3.680005018419877511e-02,2.334987095066362039e-01,2.685959286721998351e-01
1.161364565370490709e-01,5.623120802388766742e-02,7.527351546735211452e-02
4.957856719111392585e-01,8.198323315619364393e-02,1.591523681452504668e-01
-2.432636037340841773e-01,-2.571773737768910315e-02,2.206217426718205532e-01
6.134643606633938262e-02,2.880914746380031782e-02,1.029093540808181662e-01
-8.331853558450655339e-02,2.106940776014293859e-01,1.369012551019286109e-02
4.647642473129783014e-02,-2.054593887435157695e-01,5.178178254941915304e-01
-2.230967693476751390e-01,-1.624220992592180224e-01,5.305945687301589775e-01
-1.317363409127531859e-01,2.564441660734495532e-01,1.420183346571858296e-01
-1.330373131203423931e-01,-3.097048387689808058e-01,-1.741837609091236583e-01
-1.292349487356965199e-01,-2.959542322637725986e-01,-8.086904991434713807e-02
-1.752648747448415645e-01,2.158288851497651706e-01,4.578278189375451501e-01
6.756590920405895762e-02,-3.703970470858163055e-02,1.060834050346536883e-01
3.679632978290606204e-02,2.196726730628047880e-02,4.437745232206730811e-02
1.303804951215468411e-01,-2.103936451530582230e-01,-2.305558532982510400e-01
-4.009075418534722157e-01,-1.366431563875303012e-01,3.751792183232931510e-01
2.116611966938247436e-01,-1.567221805634325671e-01,4.370337984696511247e-01
1.096395559600941011e-01,-4.921153627932691732e-01,1.028227772583837768e-01
7.204088909324003753e-02,2.052645901756338098e-01,4.535887875398125768e-01
3.371102028006789375e-01,-1.236596131499815288e-01,8.535730721017743827e-02
-1.188019585647586730e-02,2.695529602422692128e-01,-3.079207016657375950e-01
-1.520520286460255166e-01,-4.569551353108536884e-01,1.427350886234736160e-01
2.618798845741715856e-02,-1.793000960588620740e-01,5.353699920322495531e-01
-5.415194602145897290e-02,-3.550621246653831165e-01,1.281289187072746361e-01
-1.114243017369647287e-01,-2.011247036592144211e-01,3.959853873992520423e-01
1.414632592808474087e-01,-1.351135719107159072e-02,2.881606323986078966e-01
-3.727043782918808557e-01,-1.121641361652029184e-01,3.534594347846309881e-01
-8.143086967453339042e-02,-6.816133431903874385e-02,-5.892328758803672129e-02
-1.958064611859889892e-01,1.290037755177240453e-01,1.060700100602160467e-01
2.404526246282881197e-01,1.781865552150230514e-01,9.272080116688993789e-02
1.191336317497929537e-01,2.116196120109467282e-01,5.610589492845759196e-02
-1.390581882153419380e-01,1.192355580037071788e-01,-2.472420892594452690e-02
-1.065575607046792203e-02,2.525138463039167808e-02,7.150916620498762311e-02
-1.829623677457221653e-01,1.793907849765020157e-01,2.256967746412757159e-01
1.746427946429910671e-01,-1.189855746588753260e-01,2.924441256506779205e-02
-6.302655537032564315e-02,2.451548329486163968e-01,1.810867997909445803e-01
1.804906010218416401e-01,3.428657404738819081e-02,-3.173184640648971655e-01
-6.534500350785041323e-02,3.586744998628603187e-01,3.100475342199483508e-01
1.761064733343595812e-01,3.095011874054956480e-01,-1.277529918732742686e-01
6.271319516299098118e-02,-4.697214068148580224e-01,2.787508810095521983e-01
-7.555791388764798722e-02,5.397498484770657523e-02,6.626569609783698744e-02
3.416594618253357418e-01,-2.986863274561844528e-01,3.404777092744055711e-01
-1.663865551133993093e-03,1.423820211081572584e-01,-2.049084744187537610e-01
1.813832292512889133e-01,-9.175230420392539721e-02,-7.558252343778945614e-02
1.658300245660475625e-01,2.358989500512260473e-01,-3.746448783197875443e-02
1.650210130578368961e-01,-7.178170709534088811e-02,-1.696844439569122343e-01
-6.481177452182813187e-03,-1.644337689145690395e-01,4.764732366952952880e-01
-7.957700812488185949e-02,-1.652304790599626316e-01,9.833348131135391523e-02
8.195991009197844956e-02,-1.992516158998606512e-01,-1.834004873827018434e-01
-1.096703037319066154e-01,2.078396445204036269e-01,-3.017273567821947000e-01
-4.515401547177957942e-01,-2.218503684615580063e-01,1.280725143793262633e-01
-1.105023995501863351e-02,1.117351222975583452e-01,9.862082923902151799e-02
-1.550184468506775326e-01,-3.313762360700609477e-01,1.746698424985124176e-01
-3.945019339222088917e-01,2.060934169514156700e-01,3.277958401319756021e-01
-5.330030269957551636e-02,8.403394809525169262e-02,2.486833623788479997e-03
1.291833221407475973e-01,-1.150689261477382125e-01,2.352861346150367516e-01
-2.964960003921008821e-02,-2.419778842180526912e-01,5.604958047444382752e-01
7.772562869072593972e-02,9.245818717881840176e-03,-3.640174061617445500e-01
2.123561784402471231e-01,3.920636656106593065e-01,-1.161513987925449631e-01
-9.374854483974535968e-02,-8.311328367050396793e-02,1.737917236488702721e-01
1.353666037632802743e-01,1.816103360793925314e-01,-2.191803000847309391e-01
1.618728501120738489e-02,3.437296615168036751e-02,-3.814061525920701273e-02
1.747730287321284937e-01,1.406333739222550561e-01,5.212573252606672591e-01
-1.558484152132793010e-01,3.230916832394419708e-02,1.830996130193983107e-01
2.496958563213945437e-01,2.039737555088383669e-01,1.184514780333354583e-02
-1.454905997966796094e-01,-3.058704078352876901e-02,3.224268331869685200e-01
1.180875313483889522e-01,1.419725698313110962e-01,-9.616414938432576998e-02
1.883767264634801653e-03,1.613769643531139109e-01,-1.206583980454770388e-01
-6.183254608225340759e-04,2.096795826797971107e-01,-1.251920974647559304e-01
1.789007092107983421e-01,1.333851879463704704e-01,2.974530944982284320e-01
-3.418933832936507655e-02,1.747190764574010902e-02,8.728177614160875786e-02
-3.930401234081642992e-03,-5.448124968373083132e-02,-1.219659102525327138e-02
-3.186732656031847633e-01,1.169802776251682164e-01,-2.500930196894453617e-01
3.876636980729997878e-02,7.279605697593555247e-02,5.815420244067222022e-01
-3.746227559054494116e-01,-6.932553505104475933e-02,-3.409397252234175335e-02
3.009487870513042479e-02,-1.258672051419634785e-02,5.525288856435663781e-02
-7.762727752658364622e-02,2.336348553081601387e-01,8.422464561469439337e-02
-7.145015965966547422e-02,2.179314360092440145e-03,1.584860703916017854e-01
1.123202255656121223e-01,-7.854568733369834965e-02,-1.373854166845227265e-01
-3.381134918097302711e-01,2.589160711992070651e-01,-1.488854361398314341e-01
1.499211702594599460e-01,1.747889367553483453e-01,4.680529576588064733e-04
5.879892108554896253e-03,1.461370686170164468e-01,1.132760180227684321e-01
4.203946850532004342e-01,-7.368350826516131824e-02,3.826470950225465684e-01
8.847958127831278066e-03,1.147916214966146486e-02,7.155500589613500440e-02
2.979946642658410916e-01,3.124330031247030126e-01,3.806995056792130683e-01
1.903483830522297721e-03,-3.392498000331647390e-01,-1.512044293095817227e-01
-1.647211676555888904e-02,1.985696273004124435e-01,5.813851150164780490e-01
2.255479780669761569e-01,2.301495863635314582e-02,-3.323024434445825959e-01
-5.059368162253675971e-02,-3.726138689168827511e-01,2.329568511303207468e-01
4.048620957081064953e-01,-8.629067669634735149e-02,-1.367591322484981164e-01
1.847029159573451706e-01,-1.841269749012384715e-01,2.714446812674208842e-01
-1.003003981484973939e-01,-1.845247549750522187e-01,1.714578483821768695e-01
1.377937196713948098e-01,-5.313884003997171313e-02,9.467017214551368132e-02
-1.677587886809695505e-01,1.596244630542158482e-01,-8.161649748502032564e-02
-1.932883500238384566e-01,8.911475395285532730e-02,-2.613334758787169143e-01
-2.573926477718328498e-01,-3.656608935377627101e-01,2.734572215630029501e-01
-4.000567659625379330e-02,-3.311019606614387101e-01,2.833800293946002746e-01
2.668226293466852833e-02,-9.030055368264436333e-02,7.585657916408580781e-02
9.810281473236730221e-02,-9.163815742583117374e-02,1.327398173038379925e-01
-8.342760559542355958e-02,-2.847687702792466857e-01,-1.623229521363819261e-01
2.044705880786798768e-01,-2.302129592114239287e-01,1.487450899740126453e-01
6.233476722923368685e-02,-9.406861465172045716e-03,1.832499871696772198e-01
5.624728523973821642e-02,-5.858748626157622708e-02,1.260099328591984813e-01
-3.499021486689195548e-01,-2.629578524778718451e-01,-1.160276441282056814e-01
-6.480532654897837308e-02,-2.457468518511007061e-01,-2.287552197059281311e-01
-2.994050132706894268e-02,6.879198861663445019e-02,8.370003829147995567e-02
1.607018280407543909e-01,-3.027604604283056777e-01,2.590685882963654207e-01
1.864184874215902565e-01,4.200783879973019053e-01,2.245857168686307415e-01
-2.191928307584124422e-02,-1.401618158823035865e-01,-1.690176900725066100e-01
1.453045936813194827e-01,-5.507351372843730108e-02,-3.318879091447968221e-02
-2.597289826646778654e-02,1.742535580932065911e-02,1.588301376897769956e-01
7.919043472402645389e-02,6.866211312412622003e-02,2.926176354051424067e-01
4.633460777500545968e-01,1.728582555824078604e-01,2.174240132956006821e-01
-5.318798948231810708e-02,-1.346968736995241001e-01,1.038402783482439279e-01
-4.139982558982647776e-01,2.191346225895845767e-01,2.648556458493258048e-01
8.196302860173990124e-02,3.503636628677445630e-01,-1.576596466465802759e-01
2.881497313871478338e-01,-6.927509409041857080e-02,3.978542647597417825e-01
1.303031249267175631e-02,5.953003505817588970e-02,-2.718038625031945488e-01
1.120923161522085348e-01,-1.071191766142902679e-01,1.638492891253261197e-01
1.346216985109703612e-01,-7.815712979906744295e-02,1.864262551068559814e-01
-3.683092420487444341e-01,3.195075121539435459e-02,3.816852858305677665e-01
2.825603646437002681e-01,-7.788049875010583101e-02,-2.117548387143157740e-01
-1.495240083486489291e-01,-2.577583154796846965e-01,3.211304861826824730e-01
2.702771563594116161e-02,-1.301728571369748996e-02,7.955941582608971885e-02
-3.297569423651687259e-01,5.267215439830282009e-02,-2.443225349402979030e-01
7.550129217825995998e-02,-1.703062989671874083e-01,-2.835074591430896893e-02
-1.370699398725631346e-01,2.663321740683252670e-01,4.795086423150605182e-01
3.642162574460565683e-01,6.878925086680234835e-02,2.517822011709182073e-01
3.518748800093608464e-01,-3.511993089485926367e-01,1.844456203614316947e-01
-1.446610811461839230e-01,1.134251581340382786e-01,-3.446405359643448518e-01
-3.905774591876917112e-01,-1.250274413913944893e-01,3.110896709266559590e-01
-1.123922836445415269e-01,2.434827563714367926e-01,5.418379113027728122e-01
4.141734943783202949e-01,-2.087475761340068861e-02,3.389522259376313851e-02
1.848344023911834130e-03,-7.350728183812844929e-02,6.168304867191976015e-01
-3.832800661416973370e-02,-3.519914671086230018e-02,3.711417999723443106e-02
-6.252003407192463502e-02,3.160659701197983673e-01,2.465902065100407103e-01
-3.033742862684231656e-01,6.617036397025669037e-03,-1.229770054523077888e-01
-5.319351870434187168e-02,3.600586778178315739e-01,-9.193657769043209194e-02
-3.443805365881656977e-01,-1.170491872918499321e-01,2.664041053104814205e-01
1.149401707909376152e-01,-1.538956321954598055e-02,6.797523055765251898e-02
1.263230163815234897e-01,-1.751469030820096418e-01,5.071011064491630638e-01
-2.291331492233356637e-01,2.672129648598338680e-01,2.659076846304760378e-01
1.103140106395032738e-01,-4.973974235039240605e-02,-8.364094878327130167e-02
-2.730586299855074506e-01,-2.034712098691265902e-01,-1.173880267885419881e-01
-4.090598014398476590e-01,1.748876401048843066e-01,1.006076718995435604e-02
-2.592988017504807563e-02,3.127486055684516181e-02,2.042111738237208929e-01
5.101707016716644158e-03,1.654042454640394788e-01,-3.454544209802927202e-01
5.633427466006310502e-02,3.306187987652275395e-01,-1.448046171175526933e-02
-1.021739691557922436e-01,-2.035769097249056914e-01,3.455887258942317297e-01
1.589533669396264171e-01,-1.756759455547612370e-01,1.872531548585546768e-01
2.846012447433025547e-02,1.652556535464029530e-01,1.865970153241916785e-01
-7.795317059123875458e-02,3.330424765237170459e-01,2.693390911202754937e-02
-1.213880923269479301e-01,-1.195922410119782953e-01,1.355795533028518463e-01
2.189785728910894347e-01,4.016733863427623952e-01,8.609566384491255941e-02
-8.704440441750938007e-02,-9.624718370468291016e-04,1.021186426195876407e-01
-4.759678047817586521e-02,-5.845202472162479984e-03,5.341464547113958239e-02
1.910450545155456259e-01,3.342282824531231933e-01,6.713199364510415157e-02
-1.500350491237955330e-01,-3.137379415763260071e-01,-1.188099986882966697e-01
2.374147994177125756e-02,2.274622888528594900e-03,1.617863030061309493e-01
1.114026699152575184e-01,1.284264933109592610e-01,8.628717074171121659e-03
2.317274628691670668e-01,-1.189693280143322429e-01,3.508788630206244874e-01
-2.172232461751070764e-01,2.441233317704485234e-02,-1.895204513985999373e-01
-7.967949417955928759e-02,-1.695107978367233481e-01,9.192996650834654726e-02
-3.664903174847525952e-02,-1.095114554030357512e-01,5.428133107601627871e-02
-1.742826735549987405e-01,-4.254159128690880587e-02,-3.075381066285297338e-02
1.736106264971895921e-02,-7.817459775380396214e-02,6.044452221646313683e-01
-1.837093282872422767e-02,-6.841319591102759667e-02,1.509410808367838142e-01
5.408911474693455651e-02,6.537691917040240608e-02,1.169078736491273862e-01
-2.287236828470122774e-01,1.323208361165367497e-01,-8.919526540463222630e-02
-7.535811155710507581e-02,-5.656915893981517840e-02,3.982967193828767516e-01
-1.392772840124415490e-01,1.072870076453762700e-01,4.944004896325342457e-01
-2.536078622228118279e-02,-8.947305041843478524e-02,8.091466133001345984e-02
-2.985100981198823139e-02,5.618429836344715489e-02,2.690388934563482937e-01
1.584237517046399868e-01,1.184347906597573441e-01,3.066633089210014929e-02
-2.339954016276085680e-01,7.169280992097387673e-02,-3.075980591036354128e-01
-2.462835902118347409e-01,1.338930125074907218e-01,-2.231884705330411667e-01
1.600807556816899110e-02,1.090848138574100207e-01,1.541151654498965351e-01
-3.131642567554074885e-01,-2.847630105633024156e-02,2.981238161113593590e-02
-1.484767988156936724e-01,-2.011904000185836816e-01,5.012355045968640566e-01
-1.054035543100414196e-01,-8.870661869205334615e-02,1.299219697195659051e-01
-3.411810378500936825e-01,8.612203952509027427e-02,-1.604531323317616720e-01
-1.779452101155294119e-01,-2.075900460901038413e-01,5.316723839702972576e-01
2.693162495413870539e-01,7.236435215237364826e-02,-1.906989702582655155e-01
-8.560734398376904780e-03,4.434121528927428835e-02,9.898817804263738973e-02
2.727580414510660800e-01,4.060286738962681774e-02,4.513826282199530082e-01
-1.628224846819698035e-01,1.083821710890913864e-01,6.305113221376423827e-02
1.377260264153941094e-01,-1.206572501185285695e-01,1.776637889805000037e-01
4.979165643468596442e-02,2.813789069372164831e-03,1.371290440676579681e-01
2.365898017250422924e-01,-1.426718808640342340e-01,4.880721857728947954e-01
4.580666222855926673e-02,4.179573598455377792e-01,-1.361099711958152769e-01
1.126760048338719955e-01,5.092444725028578978e-02,1.126487781291289347e-01
2.783528424382776256e-01,9.937630711680867091e-02,2.189225504860176363e-01
2.151513090323349531e-01,-1.794177877090558371e-01,3.336857166258613283e-01
8.570682604594767606e-02,-4.066057297438309126e-01,-9.364965980507283794e-02
9.024876960802573345e-02,-1.994868090007442807e-03,1.138790151353391567e-01
-2.018476948057908171e-03,-4.418630993020529751e-01,3.274605755300502574e-01
-2.606558955618168416e-02,-1.734107453800861828e-02,6.221193741938735311e-01
2.523560704848611946e-01,1.725172148756840829e-01,-1.491694687847917311e-01
-5.066893396883844630e-02,6.186921768524844545e-02,1.765114819269541224e-01
-9.935861454480549027e-02,-2.298344847200627372e-01,-2.984064877224472667e-01
-7.146466401202029861e-02,1.613360886488138524e-01,1.346986272850138056e-01
-4.191188763385138571e-01,2.634458620606813795e-01,1.901999544792436214e-02
-3.945670575053254470e-01,-1.909878473301051260e-01,-9.332055381238850422e-02
1.168439413175142161e-01,-8.309893767062592751e-02,-1.914182212443007319e-02
1.716818148229346530e-01,-1.428414704091939824e-01,3.957148530688973653e-01
-1.675524068119402521e-01,-3.826457865669000702e-01,2.536822129551980498e-01
2.865178180303349365e-01,-8.182561216571673790e-02,1.627339396748272160e-01
1.277266304345665293e-01,1.147466397752744394e-01,-1.772749588730786474e-01
2.481480569519889656e-01,-2.835452019643093791e-01,3.207737464041005016e-01
1.714359337578128251e-01,3.243758843177965701e-01,4.620831792823804629e-01
-2.715843428584668873e-01,-9.626169343169192760e-02,2.464559537082938456e-01
-2.182859360430087770e-01,-3.667750894581309762e-01,-2.153586789239108137e-02
-1.325976483696448271e-01,-4.390951409276149242e-01,-1.217204581438826802e-02
-1.892110424673144192e-02,5.266443888878726692e-02,1.386145605106582357e-01
2.340175984167062184e-01,7.540853364503369294e-02,-3.080689433398299260e-01
-9.702940969707585239e-03,1.093051868701123974e-01,1.823370867560571429e-01
